ID,Station,year,month,day,T_mean,T_max,T_min2,Prec(mm)
5333,ხაიში,1969,8,7,15.7,17.3,14.6,0
5334,ხაიში,1969,8,8,17,22.2,13.4,0.3
5335,ხაიში,1969,8,9,19,25.4,14.8,0
5336,ხაიში,1969,8,10,21.5,30.8,14,0
5337,ხაიში,1969,8,11,19.8,26.6,14,0
5338,ხაიში,1969,8,12,21,24.8,18.4,0
5339,ხაიში,1969,8,13,20.7,24.4,18.2,0
5340,ხაიში,1969,8,14,18.2,20.4,16.4,2.4
5341,ხაიში,1969,8,15,19,25,15,1.6
5342,ხაიში,1969,8,16,20.3,29.3,13.2,0
5343,ხაიში,1969,8,17,22.3,30.2,15,0
5344,ხაიში,1969,8,18,23.8,33.6,16,0
5345,ხაიში,1969,8,19,25.4,37.2,17,0
5346,ხაიში,1969,8,20,24.3,32.6,17.5,0
5347,ხაიში,1969,8,21,23,28,18.4,0
5348,ხაიში,1969,8,22,21.1,23.6,19,0.1
5349,ხაიში,1969,8,23,22.4,28.7,16.8,0
5350,ხაიში,1969,8,24,23.9,32.6,16,0
5351,ხაიში,1969,8,25,24,31.6,17,0
5352,ხაიში,1969,8,26,24,31.4,17,0
5353,ხაიში,1969,8,27,25.4,35.2,17.8,0
5354,ხაიში,1969,8,28,26.3,37.5,18.4,0
5355,ხაიში,1969,8,29,25.6,35.4,17.8,0
5356,ხაიში,1969,8,30,24.4,31.6,18,0
5357,ხაიში,1969,8,31,24,32.3,17.4,0
5358,ხაიში,1969,9,1,23,28.4,17.8,0
5359,ხაიში,1969,9,2,23.1,28.2,18,0
5360,ხაიში,1969,9,3,21.2,27.7,16.8,8.2
5361,ხაიში,1969,9,4,20,29.7,14.5,0
5362,ხაიში,1969,9,5,21.6,32.2,14.1,0
5363,ხაიში,1969,9,6,20.3,30.5,13.5,0
5364,ხაიში,1969,9,7,18.6,23.8,15.8,8.5
5365,ხაიში,1969,9,8,15.7,23.2,12,0
5366,ხაიში,1969,9,9,16.4,21.2,13.6,1.1
5367,ხაიში,1969,9,10,15.5,21.2,13,0
5368,ხაიში,1969,9,11,15.9,22.4,11.6,0
5369,ხაიში,1969,9,12,16.9,25.8,10.5,0
5370,ხაიში,1969,9,13,18.3,28.4,11.5,0
5371,ხაიში,1969,9,14,18.8,27.9,11.3,0
5372,ხაიში,1969,9,15,17.5,25.7,11.4,0
5373,ხაიში,1969,9,16,17.4,26.4,11,0
5374,ხაიში,1969,9,17,17.4,25.3,11.4,0
5375,ხაიში,1969,9,18,18.2,27.9,13.4,0
5376,ხაიში,1969,9,19,14.8,20.4,13.5,22.2
5377,ხაიში,1969,9,20,15.6,22.7,11.5,1.6
5378,ხაიში,1969,9,21,16.6,26.4,10.4,0
5379,ხაიში,1969,9,22,14,19.1,13,15.7
5380,ხაიში,1969,9,23,13.5,19.1,10.5,0.4
5381,ხაიში,1969,9,24,12.8,18.2,7.6,0
5382,ხაიში,1969,9,25,12.6,19.5,10,2.9
5383,ხაიში,1969,9,26,8,13.4,5,14.3
5384,ხაიში,1969,9,27,8,14.7,3.2,0
5385,ხაიში,1969,9,28,9.4,18.6,3.5,0
5386,ხაიში,1969,9,29,10.9,18,5,0
5387,ხაიში,1969,9,30,12.6,20.7,6.5,0
5388,ხაიში,1969,10,1,13.8,24.6,7.1,0
5389,ხაიში,1969,10,2,14.4,16.8,12.1,4.9
5390,ხაიში,1969,10,3,15.6,22.1,11.7,0.8
5391,ხაიში,1969,10,4,14.3,16.8,12.9,8.6
5392,ხაიში,1969,10,5,13.3,16.2,11.6,12.5
5393,ხაიში,1969,10,6,13.1,14.9,12.4,7
5394,ხაიში,1969,10,7,10.4,12.1,8.4,7
5395,ხაიში,1969,10,8,6,13.4,1.4,0
5396,ხაიში,1969,10,9,6.9,15.4,1.6,0
5397,ხაიში,1969,10,10,7.8,15.4,3.3,0
5398,ხაიში,1969,10,11,11.2,21,5.8,0
5399,ხაიში,1969,10,12,11.3,14.7,8.6,0.3
5400,ხაიში,1969,10,13,12.7,18.4,10.1,0
5401,ხაიში,1969,10,14,13.3,21.4,8.7,0
5402,ხაიში,1969,10,15,12.5,20.6,7.1,0
5403,ხაიში,1969,10,16,11.9,19.6,6.9,0
5404,ხაიში,1969,10,17,11.6,19.4,6.6,0
5405,ხაიში,1969,10,18,13.7,18.8,11.1,0
5406,ხაიში,1969,10,19,9.9,13.2,8.9,13.2
5407,ხაიში,1969,10,20,8.4,13.2,5.2,6
5408,ხაიში,1969,10,21,8.9,17.7,3.8,0
5409,ხაიში,1969,10,22,10.7,18.4,6,0
5410,ხაიში,1969,10,23,11.6,17,8.6,0
5411,ხაიში,1969,10,24,10.9,12.8,8.7,19.2
5412,ხაიში,1969,10,25,8.6,12.8,5.1,0.4
5413,ხაიში,1969,10,26,6.6,15.1,1.6,0
5414,ხაიში,1969,10,27,5,8.6,2.1,1.8
5415,ხაიში,1969,10,28,4,7.5,1.7,18.7
5416,ხაიში,1969,10,29,1.4,4.1,-0.4,24.9
5417,ხაიში,1969,10,30,1,5.2,-1.9,0
5418,ხაიში,1969,10,31,4.1,7.8,1.1,3.9
5419,ხაიში,1969,11,1,3.1,5.7,0.8,24.8
5420,ხაიში,1969,11,2,3.6,7.9,1.2,0.7
5421,ხაიში,1969,11,3,4.6,10.7,0.4,0
5422,ხაიში,1969,11,4,5,10.2,1.8,0
5423,ხაიში,1969,11,5,6.4,12.6,2.7,0
5424,ხაიში,1969,11,6,6.9,13.2,3.6,0
5425,ხაიში,1969,11,7,6.1,12.2,1.7,0
5426,ხაიში,1969,11,8,5.3,9,3.6,12.1
5427,ხაიში,1969,11,9,2.1,5.6,-0.1,0
5428,ხაიში,1969,11,10,2.1,6.7,-0.8,0
5429,ხაიში,1969,11,11,5,6.2,3.2,2.7
5430,ხაიში,1969,11,12,5.2,8.2,3.2,0
5431,ხაიში,1969,11,13,3.1,6.4,0.9,0
5432,ხაიში,1969,11,14,3.4,7.5,0.8,0
5433,ხაიში,1969,11,15,4.6,8.2,2.2,0
5434,ხაიში,1969,11,16,3.8,6.6,2,0
5435,ხაიში,1969,11,17,3.8,8.3,0.2,0
5436,ხაიში,1969,11,18,5.4,8.6,2.4,0
5437,ხაიში,1969,11,19,5.5,10.6,2.2,0
5438,ხაიში,1969,11,20,6.6,9.4,5,10.1
5439,ხაიში,1969,11,21,5.7,8.6,3.4,1
5440,ხაიში,1969,11,22,3.2,5.9,0.7,0
5441,ხაიში,1969,11,23,4,6.8,1.6,0
5442,ხაიში,1969,11,24,5.6,9.2,2.7,0
5443,ხაიში,1969,11,25,6.5,11.8,3.4,0
5444,ხაიში,1969,11,26,6.6,10.4,4,0
5445,ხაიში,1969,11,27,8.1,11.6,5.2,0
5446,ხაიში,1969,11,28,9.3,13.4,7,0
5447,ხაიში,1969,11,29,10.6,12,8.2,1.3
5448,ხაიში,1969,11,30,8.2,9.6,7.6,12.4
5449,ხაიში,1969,12,1,7.5,10.4,5.2,1.3
5450,ხაიში,1969,12,2,6,7.9,4.2,0
5451,ხაიში,1969,12,3,5.2,9.4,2.2,0
5452,ხაიში,1969,12,4,6.9,8.2,5.7,22.5
5453,ხაიში,1969,12,5,5.8,8.8,3.4,0
5454,ხაიში,1969,12,6,4.4,7.4,2.2,0
5455,ხაიში,1969,12,7,3.6,4.8,1.8,0
5456,ხაიში,1969,12,8,2.4,4.9,0.4,0
5457,ხაიში,1969,12,9,4.3,8.6,1.6,0
5458,ხაიში,1969,12,10,5,6.7,3.5,0.9
5459,ხაიში,1969,12,11,5.8,7.4,4.5,5.4
5460,ხაიში,1969,12,12,6,8.8,4.2,0
5461,ხაიში,1969,12,13,5.3,7.7,4.7,15.9
5462,ხაიში,1969,12,14,5.2,7.2,4.4,8.1
5463,ხაიში,1969,12,15,4.5,5.9,3.6,0.4
5464,ხაიში,1969,12,16,1.9,5.2,-0.4,0
5465,ხაიში,1969,12,17,3.5,6.2,1.2,0
5466,ხაიში,1969,12,18,4.7,6.8,2.9,4.2
5467,ხაიში,1969,12,19,2.7,4.2,2,1.9
5468,ხაიში,1969,12,20,2.2,4.8,0.9,0
5469,ხაიში,1969,12,21,4.2,7.5,2.8,0
5470,ხაიში,1969,12,22,5.5,8.7,4.4,8.7
5471,ხაიში,1969,12,23,6,7.7,5,3.5
5472,ხაიში,1969,12,24,5,8.7,4.2,4.9
5473,ხაიში,1969,12,25,1.9,4.4,0.1,0
5474,ხაიში,1969,12,26,3,6.9,0.4,0
5475,ხაიში,1969,12,27,3.8,5.2,2.5,4.1
5476,ხაიში,1969,12,28,3.2,4.7,2.4,6.3
5477,ხაიში,1969,12,29,2.9,6.2,1.2,0
5478,ხაიში,1969,12,30,1.6,4.6,-0.3,0
5479,ხაიში,1969,12,31,1.5,3.3,0.5,13.6
5480,ხაიში,1970,1,1,0,1.4,-2.2,2.4
5481,ხაიში,1970,1,2,-2.5,2.2,-5.5,0
5482,ხაიში,1970,1,3,0.9,4.2,-1.5,0
5483,ხაიში,1970,1,4,1.8,2.8,0.9,10.6
5484,ხაიში,1970,1,5,1,3.3,-0.5,0
5485,ხაიში,1970,1,6,0,3.2,-2.5,0
5486,ხაიში,1970,1,7,0.1,3.4,-2.2,0
5487,ხაიში,1970,1,8,0.2,4.2,-2.3,0
5488,ხაიში,1970,1,9,1.4,5.7,-1.5,0
5489,ხაიში,1970,1,10,1.2,3.1,0.2,10.5
5490,ხაიში,1970,1,11,-0.3,1,-1,1.1
5491,ხაიში,1970,1,12,-4.1,-0.7,-6.6,0
5492,ხაიში,1970,1,13,-3.4,2.4,-6.5,0
5493,ხაიში,1970,1,14,-0.8,3.2,-3.2,0
5494,ხაიში,1970,1,15,2,5.4,0.2,0
5495,ხაიში,1970,1,16,3.2,5.1,1.5,1.8
5496,ხაიში,1970,1,17,2,4.2,0.5,0
5497,ხაიში,1970,1,18,3.5,6.6,0.9,0
5498,ხაიში,1970,1,19,4.8,9.6,2.3,0
5499,ხაიში,1970,1,20,6,8.2,4,0
5500,ხაიში,1970,1,21,5.6,10.2,2.5,0
5501,ხაიში,1970,1,22,5,7.5,3,2.7
5502,ხაიში,1970,1,23,5,8.2,3.3,0
5503,ხაიში,1970,1,24,3.4,6.7,2.3,8.5
5504,ხაიში,1970,1,25,1.9,3.4,0.8,4.8
5505,ხაიში,1970,1,26,1,4.4,-0.3,0
5506,ხაიში,1970,1,27,0.9,2.6,-0.4,2.2
5507,ხაიში,1970,1,28,0,2,-2.3,0
5508,ხაიში,1970,1,29,0.7,3.6,-1.8,1.2
5509,ხაიში,1970,1,30,0.5,1.2,0,25.2
5510,ხაიში,1970,1,31,-0.5,2.2,-2,2
5511,ხაიში,1970,2,1,-1.6,2.1,-5.3,0
5512,ხაიში,1970,2,2,0.9,2.2,0.3,4.7
5513,ხაიში,1970,2,3,1.7,5.8,0.2,5.3
5514,ხაიში,1970,2,4,2.3,3.6,0.5,29
5515,ხაიში,1970,2,5,1.6,5,0.2,10.8
5516,ხაიში,1970,2,6,2,9.2,-0.9,0
5517,ხაიში,1970,2,7,3.5,5.3,2,0.5
5518,ხაიში,1970,2,8,2.2,3.5,0.5,39.8
5519,ხაიში,1970,2,9,0.6,1.6,0.1,42.4
5520,ხაიში,1970,2,10,2.2,5.7,0.6,7.4
5521,ხაიში,1970,2,11,2,3.1,1.1,4.7
5522,ხაიში,1970,2,12,1.4,3.5,0.1,36.5
5523,ხაიში,1970,2,13,2.4,5.2,0.5,35.5
5524,ხაიში,1970,2,14,3.9,9.6,1.5,0
5525,ხაიში,1970,2,15,3.1,10.2,1.1,0
5526,ხაიში,1970,2,16,4.3,12.2,0.6,0
5527,ხაიში,1970,2,17,5.4,10.7,2,0
5528,ხაიში,1970,2,18,4.2,6.5,2.1,13.2
5529,ხაიში,1970,2,19,2.2,3.6,1,1.8
5530,ხაიში,1970,2,20,3,9.4,0.1,0
5531,ხაიში,1970,2,21,2.6,11.2,-1.5,0
5532,ხაიში,1970,2,22,4.1,13.7,-0.6,0
5533,ხაიში,1970,2,23,3.9,10.1,1.3,0
5534,ხაიში,1970,2,24,4.4,12.8,-0.1,0
5535,ხაიში,1970,2,25,5.4,15.8,0.1,0
5536,ხაიში,1970,2,26,6.7,12.4,3.3,0
5537,ხაიში,1970,2,27,5.6,11.2,3.6,4.2
5538,ხაიში,1970,2,28,6.5,17,1.3,0
5539,ხაიში,1970,3,1,7.9,14.1,3.6,0
5540,ხაიში,1970,3,2,3.8,8.8,1.1,24.6
5541,ხაიში,1970,3,3,3.5,7.6,0.5,9.9
5542,ხაიში,1970,3,4,5.1,13.5,1.2,0
5543,ხაიში,1970,3,5,6,13.4,0.8,0
5544,ხაიში,1970,3,6,8.3,15.8,3.6,0
5545,ხაიში,1970,3,7,9,19.6,3.1,0
5546,ხაიში,1970,3,8,9.8,18.4,3.3,0
5547,ხაიში,1970,3,9,8.6,16.2,3,0
5548,ხაიში,1970,3,10,4.8,11.1,0.1,0
5549,ხაიში,1970,3,11,2.4,5.4,-0.2,1.5
5550,ხაიში,1970,3,12,4.9,10.4,1.4,0
5551,ხაიში,1970,3,13,8.4,13.9,3.7,0
5552,ხაიში,1970,3,14,6.9,10.8,4.6,2.4
5553,ხაიში,1970,3,15,6.8,14.4,3,0
5554,ხაიში,1970,3,16,6.5,14,1.4,0
5555,ხაიში,1970,3,17,6.6,9.6,3.6,2.6
5556,ხაიში,1970,3,18,7.4,9.6,6,32.8
5557,ხაიში,1970,3,19,3.6,7.4,1.6,2.9
5558,ხაიში,1970,3,20,5.4,13.4,1.1,0
5559,ხაიში,1970,3,21,8.5,18.4,2,0
5560,ხაიში,1970,3,22,9.5,15.4,5.2,0
5561,ხაიში,1970,3,23,5,9.8,3,1.6
5562,ხაიში,1970,3,24,4.6,7.4,2.4,0
5563,ხაიში,1970,3,25,7.2,15.7,0.1,0
5564,ხაიში,1970,3,26,9.1,17,3.9,0
5565,ხაიში,1970,3,27,9.4,16,3.6,0
5566,ხაიში,1970,3,28,9.3,12.7,7,5.4
5567,ხაიში,1970,3,29,8.8,11,7.5,20.2
5568,ხაიში,1970,3,30,8.9,9.7,8.1,29.8
5569,ხაიში,1970,3,31,8.2,11.4,6.7,0.9
5570,ხაიში,1970,4,1,8.3,18,3.5,5.2
5571,ხაიში,1970,4,2,11,22.9,4.2,0
5572,ხაიში,1970,4,3,13.1,25.7,5.2,0
5573,ხაიში,1970,4,4,12.9,19.7,8.7,0.5
5574,ხაიში,1970,4,5,10.3,13.4,8,1.8
5575,ხაიში,1970,4,6,9.8,14.2,7.8,17.6
5576,ხაიში,1970,4,7,8.7,13.8,6.2,12.2
5577,ხაიში,1970,4,8,8.1,11.7,4.8,5.3
5578,ხაიში,1970,4,9,9.1,18.7,3,0
5579,ხაიში,1970,4,10,11.5,15.2,8.1,5.6
5580,ხაიში,1970,4,11,13.5,22.6,6.3,2.8
5581,ხაიში,1970,4,12,15.6,27.8,7.6,0
5582,ხაიში,1970,4,13,18.5,30.8,10.6,0
5583,ხაიში,1970,4,14,12.4,25,9.7,4.3
5584,ხაიში,1970,4,15,13.3,25.4,5.6,0
5585,ხაიში,1970,4,16,15.5,25.8,7.2,0
5586,ხაიში,1970,4,17,17.4,27,10,0
5587,ხაიში,1970,4,18,13.5,22,8.4,2.1
5588,ხაიში,1970,4,19,9.2,14.6,8,8.1
5589,ხაიში,1970,4,20,7.5,9.7,6,3.2
5590,ხაიში,1970,4,21,8.3,13.4,4,0
5591,ხაიში,1970,4,22,11.3,21.4,3.7,0
5592,ხაიში,1970,4,23,12.9,20.4,6,0
5593,ხაიში,1970,4,24,12.8,19.6,6,0
5594,ხაიში,1970,4,25,14.4,23.5,7.3,0
5595,ხაიში,1970,4,26,17.4,28.5,8.2,0
5596,ხაიში,1970,4,27,18.5,29.2,7.9,0
5597,ხაიში,1970,4,28,19,28.8,10.8,0
5598,ხაიში,1970,4,29,20,30.7,11.4,0
5599,ხაიში,1970,4,30,19.9,28.6,12,0
5600,ხაიში,1970,5,1,20.7,28.7,13,0
5601,ხაიში,1970,5,2,18.5,25.5,11.3,0
5602,ხაიში,1970,5,3,19.6,30.8,11.7,0
5603,ხაიში,1970,5,4,20.1,29.7,15.4,0
5604,ხაიში,1970,5,5,18.4,30.6,14.3,1.3
5605,ხაიში,1970,5,6,13.8,17.7,10.5,9.3
5606,ხაიში,1970,5,7,12.8,17.2,10.1,0
5607,ხაიში,1970,5,8,13.8,19.2,10,1.4
5608,ხაიში,1970,5,9,13.5,19.9,9.5,1.7
5609,ხაიში,1970,5,10,12.8,16.7,10.9,1.2
5610,ხაიში,1970,5,11,13.7,19.7,8.7,0
5611,ხაიში,1970,5,12,17.4,26.7,9.7,0
5612,ხაიში,1970,5,13,19.8,29.6,13,0
5613,ხაიში,1970,5,14,17.9,24.6,15,1.3
5614,ხაიში,1970,5,15,11.7,16.6,10.9,19.3
5615,ხაიში,1970,5,16,11.6,16,7.6,0
5616,ხაიში,1970,5,17,12.9,19.4,7,0
5617,ხაიში,1970,5,18,15,24.4,9.5,0
5618,ხაიში,1970,5,19,14.2,20.4,11.6,7.3
5619,ხაიში,1970,5,20,13.3,17.1,11,8.5
5620,ხაიში,1970,5,21,15.5,22.2,10,0
5621,ხაიში,1970,5,22,14.3,20.6,11.7,2.1
5622,ხაიში,1970,5,23,14.4,20.6,11.5,23.4
5623,ხაიში,1970,5,24,12.6,17.6,9,1.9
5624,ხაიში,1970,5,25,14.4,24.2,7.5,0
5625,ხაიში,1970,5,26,12.8,19.2,10.3,8.4
5626,ხაიში,1970,5,27,12.1,18.8,8.5,0
5627,ხაიში,1970,5,28,12.9,18.5,10.1,7.8
5628,ხაიში,1970,5,29,13.3,19.7,7.5,0
5629,ხაიში,1970,5,30,15.2,25.2,9.5,0
5630,ხაიში,1970,5,31,13.6,17.8,10.4,8.4
5631,ხაიში,1970,6,1,16.9,26.9,9.5,0
5632,ხაიში,1970,6,2,15.1,25.2,11.7,4.6
5633,ხაიში,1970,6,3,15.1,21.5,10.5,1
5634,ხაიში,1970,6,4,18.9,27.2,12.3,0
5635,ხაიში,1970,6,5,19.1,27.2,12,0
5636,ხაიში,1970,6,6,18.8,23.4,14.7,0
5637,ხაიში,1970,6,7,15,18.9,14,10.3
5638,ხაიში,1970,6,8,13.5,15.6,11.5,4.2
5639,ხაიში,1970,6,9,13.4,17.8,10,3.4
5640,ხაიში,1970,6,10,15.5,18.9,12.9,0
5641,ხაიში,1970,6,11,17.8,24.8,11.7,0
5642,ხაიში,1970,6,12,19.4,28.4,11,0
5643,ხაიში,1970,6,13,20.4,29.8,11.8,0
5644,ხაიში,1970,6,14,18.2,26.9,14.8,6.8
5645,ხაიში,1970,6,15,19.2,24.2,15,3
5646,ხაიში,1970,6,16,19.7,28.8,13.4,0
5647,ხაიში,1970,6,17,18.2,23.2,12.3,0
5648,ხაიში,1970,6,18,19.4,25.7,13.2,0
5649,ხაიში,1970,6,19,18.4,24.1,13,0
5650,ხაიში,1970,6,20,19.5,26.4,13,1.3
5651,ხაიში,1970,6,21,17.1,23.8,14.2,15.5
5652,ხაიში,1970,6,22,16.9,21.8,13.2,0
5653,ხაიში,1970,6,23,17.9,21.4,13.5,0
5654,ხაიში,1970,6,24,17.7,21.4,14.5,0
5655,ხაიში,1970,6,25,17.1,22.4,11,0
5656,ხაიში,1970,6,26,18.7,26.5,11.5,0
5657,ხაიში,1970,6,27,21.2,26.2,15,0
5658,ხაიში,1970,6,28,20.8,27.8,17,0
5659,ხაიში,1970,6,29,17.8,23,15.8,6
5660,ხაიში,1970,6,30,18.2,22.7,14.8,1.7
5661,ხაიში,1970,7,1,19.6,26.2,12.5,0
5662,ხაიში,1970,7,2,22.6,30.2,15.4,0
5663,ხაიში,1970,7,3,22.6,28.5,17.4,0
5664,ხაიში,1970,7,4,20.6,26.2,15,4.6
5665,ხაიში,1970,7,5,21,30.8,13.2,0.4
5666,ხაიში,1970,7,6,24,33.6,15.5,0
5667,ხაიში,1970,7,7,24.5,32.8,16.4,0
5668,ხაიში,1970,7,8,26.2,37,17.6,0
5669,ხაიში,1970,7,9,23.7,35.6,19.5,0
5670,ხაიში,1970,7,10,22.2,30.2,15.7,0
5671,ხაიში,1970,7,11,22.3,31.1,15.3,0
5672,ხაიში,1970,7,12,19.5,26.6,14.4,0
5673,ხაიში,1970,7,13,20.2,24.4,17,0
5674,ხაიში,1970,7,14,19.8,23.2,16.2,0
5675,ხაიში,1970,7,15,22,33,15,0
5676,ხაიში,1970,7,16,23.7,31.4,16,0
5677,ხაიში,1970,7,17,24.3,31.8,17,0
5678,ხაიში,1970,7,18,26.6,37.3,17.6,0
5679,ხაიში,1970,7,19,24.1,33.8,17.2,0
5680,ხაიში,1970,7,20,19.9,24.8,18.4,87.3
5681,ხაიში,1970,7,21,18.8,22.6,15.2,0
5682,ხაიში,1970,7,22,20.1,24.2,16.2,0
5683,ხაიში,1970,7,23,21.2,27.2,15.6,0
5684,ხაიში,1970,7,24,22,29,16.2,0
5685,ხაიში,1970,7,25,20.7,25.4,16.9,0
5686,ხაიში,1970,7,26,17.6,21.4,15,4.6
5687,ხაიში,1970,7,27,19.3,28.4,14,0
5688,ხაიში,1970,7,28,19.3,29,15.3,16.5
5689,ხაიში,1970,7,29,17.8,21.8,15.5,21.2
5690,ხაიში,1970,7,30,17.2,21.1,15.6,3.9
5691,ხაიში,1970,7,31,17.7,24,12.2,0
5692,ხაიში,1970,8,1,19.8,25.4,15.4,0
5693,ხაიში,1970,8,2,20.9,25.2,17.3,0
5694,ხაიში,1970,8,3,21.3,26.6,17.3,0
5695,ხაიში,1970,8,4,21.3,27,15.9,0
5696,ხაიში,1970,8,5,19.3,24.5,17.6,18
5697,ხაიში,1970,8,6,17.5,19.4,15.8,3
5698,ხაიში,1970,8,7,17.4,20.2,16,6.2
5699,ხაიში,1970,8,8,18.7,23.9,14.9,1.1
5700,ხაიში,1970,8,9,20.9,28.5,14.5,0
5701,ხაიში,1970,8,10,21.5,26.7,16,0
5702,ხაიში,1970,8,11,23.8,28.8,19.4,0
5703,ხაიში,1970,8,12,24.4,32.8,17.2,0
5704,ხაიში,1970,8,13,20.4,29.4,16.2,17.3
5705,ხაიში,1970,8,14,19.9,23.2,17.2,3
5706,ხაიში,1970,8,15,16.9,20.7,14.9,1.6
5707,ხაიში,1970,8,16,17.2,21.8,13.2,0
5708,ხაიში,1970,8,17,19.4,24.4,13.2,0
5709,ხაიში,1970,8,18,19.5,25.3,13.6,0
5710,ხაიში,1970,8,19,21.6,25.8,16.6,0
5711,ხაიში,1970,8,20,21.1,24.6,16.9,0
5712,ხაიში,1970,8,21,20.2,25.6,15.5,0
5713,ხაიში,1970,8,22,21.2,26.1,17.5,0.3
5714,ხაიში,1970,8,23,20.6,24.6,17,0
5715,ხაიში,1970,8,24,20.1,24.8,14.1,0
5716,ხაიში,1970,8,25,19.8,28.4,13.6,0
5717,ხაიში,1970,8,26,19.7,27.4,15,0
5718,ხაიში,1970,8,27,14.6,22.4,12.4,61.8
5719,ხაიში,1970,8,28,13.1,15.5,11.7,6.8
5720,ხაიში,1970,8,29,15.6,21.4,12,0
5721,ხაიში,1970,8,30,15.3,17.9,14,12.6
5722,ხაიში,1970,8,31,14.5,17.4,13,9.8
5723,ხაიში,1970,9,1,16.8,22.4,13.4,2.8
5724,ხაიში,1970,9,2,16.9,23.7,11.4,0
5725,ხაიში,1970,9,3,19.6,24.4,14.8,1.7
5726,ხაიში,1970,9,4,16.1,22.4,14.3,43.5
5727,ხაიში,1970,9,5,16.4,23.4,12.3,0
5728,ხაიში,1970,9,6,17.7,22.1,15,4.2
5729,ხაიში,1970,9,7,15.4,19.2,11.9,0
5730,ხაიში,1970,9,8,13.5,17.8,11.6,13.6
5731,ხაიში,1970,9,9,12.2,17.7,8.4,0.9
5732,ხაიში,1970,9,10,13.2,22.8,7.5,0
5733,ხაიში,1970,9,11,15.1,19.2,12.7,0
5734,ხაიში,1970,9,12,15.7,24.2,10.6,0
5735,ხაიში,1970,9,13,16.3,25.6,10.2,0
5736,ხაიში,1970,9,14,15.2,23.6,10.2,0
5737,ხაიში,1970,9,15,19,22.8,15.8,0
5738,ხაიში,1970,9,16,19.1,25.1,14.3,0
5739,ხაიში,1970,9,17,18.6,25.6,13.2,0
5740,ხაიში,1970,9,18,18,26.1,12.4,0
5741,ხაიში,1970,9,19,17.9,24.4,12.9,0
5742,ხაიში,1970,9,20,16.4,24.6,10.6,0
5743,ხაიში,1970,9,21,17.7,26.4,12,0
5744,ხაიში,1970,9,22,16.6,25,10.9,0
5745,ხაიში,1970,9,23,17.2,25.3,14,3.4
5746,ხაიში,1970,9,24,15.6,18.4,12.6,24.9
5747,ხაიში,1970,9,25,15.9,21.2,12,0
5748,ხაიში,1970,9,26,16.7,21.4,14.3,5.6
5749,ხაიში,1970,9,27,16.2,20.1,14,0
5750,ხაიში,1970,9,28,14,16.6,12.5,18
5751,ხაიში,1970,9,29,11.4,13.6,10.3,31.6
5752,ხაიში,1970,9,30,8.6,10.2,7.8,15.3
5753,ხაიში,1970,10,1,8,12.8,6,11.2
5754,ხაიში,1970,10,2,9.4,18.1,3.3,0
5755,ხაიში,1970,10,3,10.2,20.2,4.5,0
5756,ხაიში,1970,10,4,12,21.5,6.8,0
5757,ხაიში,1970,10,5,14.4,25.7,8.5,0
5758,ხაიში,1970,10,6,10.5,15.4,3.7,14.9
5759,ხაიში,1970,10,7,7.6,10.6,5,14.3
5760,ხაიში,1970,10,8,5.6,11.7,0.9,29.6
5761,ხაიში,1970,10,9,7.8,13.9,2.9,0
5762,ხაიში,1970,10,10,8.8,17.1,2.9,0
5763,ხაიში,1970,10,11,8.6,17.6,3,0
5764,ხაიში,1970,10,12,8.8,17.5,3,0
5765,ხაიში,1970,10,13,9.8,13.9,6.1,0
5766,ხაიში,1970,10,14,10.4,12.6,9.8,11.7
5767,ხაიში,1970,10,15,6.8,10.7,6.3,11.5
5768,ხაიში,1970,10,16,3.8,6.4,1.4,22.6
5769,ხაიში,1970,10,17,6.6,12.4,4,2.2
5770,ხაიში,1970,10,18,5.7,12.4,1.2,0
5771,ხაიში,1970,10,19,5.7,14.7,0.5,0
5772,ხაიში,1970,10,20,9.6,19.8,3.4,0
5773,ხაიში,1970,10,21,11.6,15.2,9,2.1
5774,ხაიში,1970,10,22,11.1,16.9,9,3.2
5775,ხაიში,1970,10,23,10.8,18.4,6.4,0
5776,ხაიში,1970,10,24,11.1,19.4,6.6,0
5777,ხაიში,1970,10,25,11.2,18.6,7,0
5778,ხაიში,1970,10,26,12.4,18.4,9.2,0
5779,ხაიში,1970,10,27,13.7,20.2,10,0
5780,ხაიში,1970,10,28,9.8,14.2,8.2,32.6
5781,ხაიში,1970,10,29,8.2,13,6.5,0
5782,ხაიში,1970,10,30,5.1,8.6,3.2,21.4
5783,ხაიში,1970,10,31,4.2,8.4,1.3,0
5784,ხაიში,1970,11,1,4.7,7,2.2,0
5785,ხაიში,1970,11,2,8.9,15.8,4.6,0
5786,ხაიში,1970,11,3,6.6,12,4.6,21.5
5787,ხაიში,1970,11,4,6.4,10.6,4,1.6
5788,ხაიში,1970,11,5,7.8,10.7,5.6,4.6
5789,ხაიში,1970,11,6,6,11.2,3,1.2
5790,ხაიში,1970,11,7,7,9.8,4,7.2
5791,ხაიში,1970,11,8,7.3,9.1,5,23.6
5792,ხაიში,1970,11,9,5.4,7.1,3.4,15.2
5793,ხაიში,1970,11,10,6.4,9.9,3.6,2.6
5794,ხაიში,1970,11,11,6,11.4,2.4,0
5795,ხაიში,1970,11,12,5.5,8.6,4.2,30.6
5796,ხაიში,1970,11,13,3.9,6.7,2.2,0
5797,ხაიში,1970,11,14,4.3,9,1,0
