ID,Station,year,month,day,T_mean,T_max,T_min,Prec(mm)
2132,შოვი,1941,11,1,5.2,12,2,0.4
2133,შოვი,1941,11,2,3.9,10.6,0.3,9.8
2134,შოვი,1941,11,3,2.6,12.1,-2.7,1
2135,შოვი,1941,11,4,3.2,5.4,1.5,16
2136,შოვი,1941,11,5,4.4,10.4,1.7,0.3
2137,შოვი,1941,11,6,2.7,5,0.3,15
2138,შოვი,1941,11,7,6.6,9.2,4.3,20.5
2139,შოვი,1941,11,8,1.3,7.2,0,16
2140,შოვი,1941,11,9,1.6,5,-0.2,6.2
2141,შოვი,1941,11,10,0.3,5.6,-2.9,6.2
2142,შოვი,1941,11,11,1,4.8,-0.7,5.8
2143,შოვი,1941,11,12,-1.2,1.2,-3.9,4
2144,შოვი,1941,11,13,-5.4,-0.4,-7.4,3.5
2145,შოვი,1941,11,14,-5,-2.9,-6.2,3.5
2146,შოვი,1941,11,15,-5,-1.4,-7.6,3.7
2147,შოვი,1941,11,16,-6.1,2,-12.1,2.6
2148,შოვი,1941,11,17,-3.5,9.6,-11.3,3.8
2149,შოვი,1941,11,18,-2,5.5,-7.3,3.6
2150,შოვი,1941,11,19,0.3,5.4,-3.9,5.5
2151,შოვი,1941,11,20,-0.5,2.7,-1.7,8.7
2152,შოვი,1941,11,21,-1.5,-0.5,-2.3,0.5
2153,შოვი,1941,11,22,-2,0.9,-2.6,0.5
2154,შოვი,1941,11,23,-2.4,2.1,-3.7,0.2
2155,შოვი,1941,11,24,-4,5.1,-8.6,0
2156,შოვი,1941,11,25,-3.1,4,-7.3,0
2157,შოვი,1941,11,26,-4.6,4.6,-9.5,0
2158,შოვი,1941,11,27,-1.6,5,-6.3,0
2159,შოვი,1941,11,28,0.8,5.5,-4.1,7
2160,შოვი,1941,11,29,-3.6,0.6,-5.1,5
2161,შოვი,1941,11,30,-5.8,-3.8,-7.3,2.4
2162,შოვი,1941,12,1,-8,4.8,-13.9,0.2
2163,შოვი,1941,12,2,-6.2,-4.3,-8.9,0.9
2164,შოვი,1941,12,3,-11.7,-7.4,-15.2,0.9
2165,შოვი,1941,12,4,-15.5,-3.8,-22.5,0
2166,შოვი,1941,12,5,-9,-5.8,-18.9,3.3
2167,შოვი,1941,12,6,-8.1,-6,-9.1,2.8
2168,შოვი,1941,12,7,-9.9,-6,-14.2,1.8
2169,შოვი,1941,12,8,-10.8,-0.9,-19.4,0.3
2170,შოვი,1941,12,9,-8.8,-0.4,-14.6,0
2171,შოვი,1941,12,10,-2,1.1,-8.5,3.7
2172,შოვი,1941,12,11,-5.2,-0.4,-6.3,2.5
2173,შოვი,1941,12,12,-6.9,-1.4,-12.1,1.2
2174,შოვი,1941,12,13,-5.8,1.2,-11.6,0
2175,შოვი,1941,12,14,-1.3,5.4,-7.2,0
2176,შოვი,1941,12,15,-1.6,0.5,-3.5,0.2
2177,შოვი,1941,12,16,-3.2,-1,-4.4,0.2
2178,შოვი,1941,12,17,-4.2,3.4,-9.8,0.9
2179,შოვი,1941,12,18,-2.1,5.1,-8.3,0
2180,შოვი,1941,12,19,-1.8,4.9,-6.1,0
2181,შოვი,1941,12,20,-1.9,6.9,-6.4,0
2182,შოვი,1941,12,21,-2.2,6,-6.7,0
2183,შოვი,1941,12,22,-2.2,-0.5,-6.3,2.6
2184,შოვი,1941,12,23,-6.3,-3,-8.9,7
2185,შოვი,1941,12,24,-9.2,0.4,-17.5,0.2
2186,შოვი,1941,12,25,-6.9,-2.6,-11.5,0.2
2187,შოვი,1941,12,26,-5.5,-2.1,-8.3,5.2
2188,შოვი,1941,12,27,-2.4,1.9,-6.5,10.6
2189,შოვი,1941,12,28,-4.4,2.6,-8.9,9.6
2190,შოვი,1941,12,29,-13.4,-3.5,-20.9,1
2191,შოვი,1941,12,30,-3.3,-3,-16.8,9
2192,შოვი,1941,12,31,-7.8,-0.9,-10.4,0.4
2193,შოვი,1942,1,1,-7.2,5.9,-9.8,19.1
2194,შოვი,1942,1,2,-6.9,-4.1,-10.1,26.5
2195,შოვი,1942,1,3,-13.2,-7.9,-19.6,0.5
2196,შოვი,1942,1,4,-15.3,-12.4,-21.6,1.4
2197,შოვი,1942,1,5,-13.9,-9.3,-15.6,2.1
2198,შოვი,1942,1,6,-17,-6.5,-24.8,0.2
2199,შოვი,1942,1,7,-9.8,-2.4,-18,0
2200,შოვი,1942,1,8,-3.3,4.2,-9.1,0.4
2201,შოვი,1942,1,9,-6.4,1.2,-12.1,0
2202,შოვი,1942,1,10,-1.9,4.9,-9.1,0
2203,შოვი,1942,1,11,-0.8,2.3,-5.5,0.5
2204,შოვი,1942,1,12,-2.7,3.4,-7.7,0
2205,შოვი,1942,1,13,-4.2,7.1,-12.1,0
2206,შოვი,1942,1,14,-2.8,5.6,-9.3,0
2207,შოვი,1942,1,15,-3.1,0.5,-6.6,0
2208,შოვი,1942,1,16,-3.9,0.6,-7.2,0.3
2209,შოვი,1942,1,17,-4.6,0.4,-10.7,1.2
2210,შოვი,1942,1,18,-5,-2.3,-6.3,0.9
2211,შოვი,1942,1,19,-6.1,-2.6,-10.9,3.7
2212,შოვი,1942,1,20,-3.1,-0.9,-4.7,11.9
2213,შოვი,1942,1,21,-5.5,0.6,-13.7,0.1
2214,შოვი,1942,1,22,-3.8,-1,-4.7,17
2215,შოვი,1942,1,23,-6.4,-3,-8.2,6.5
2216,შოვი,1942,1,24,-11,-5.5,-16.9,0.4
2217,შოვი,1942,1,25,-9.8,-6.4,-12.1,12.6
2218,შოვი,1942,1,26,-12.7,-3.3,-19.4,0.4
2219,შოვი,1942,1,27,-6.4,1.6,-17.9,0
2220,შოვი,1942,1,28,-2,7.4,-9.3,0
2221,შოვი,1942,1,29,-1.4,2.4,-6.2,1
2222,შოვი,1942,1,30,-3.3,5,-10.2,0.1
2223,შოვი,1942,1,31,-1.9,6,-6.4,0
2224,შოვი,1942,2,1,-4.4,3.8,-12.8,0
2225,შოვი,1942,2,2,-5.2,7.2,-11.4,0
2226,შოვი,1942,2,3,-3.2,2.5,-8.2,0
2227,შოვი,1942,2,4,-1.6,2.2,-3.7,2.2
2228,შოვი,1942,2,5,-3.7,4.6,-11.4,0.1
2229,შოვი,1942,2,6,-2.8,3.2,-7.6,0
2230,შოვი,1942,2,7,-4.6,5.9,-11.7,0
2231,შოვი,1942,2,8,-5.6,5.9,-12.1,0
2232,შოვი,1942,2,9,-5.3,7.1,-12.7,0
2233,შოვი,1942,2,10,-3,9.6,-10.7,0
2234,შოვი,1942,2,11,0,12.1,-7.1,0
2235,შოვი,1942,2,12,0.4,8.6,-5.4,0
2236,შოვი,1942,2,13,2.4,9.4,-2.6,0
2237,შოვი,1942,2,14,-0.3,5.5,-5.2,0
2238,შოვი,1942,2,15,1,5.6,-6.3,0
2239,შოვი,1942,2,16,0,4.6,-4.8,0
2240,შოვი,1942,2,17,-1,7.4,-5.6,0
2241,შოვი,1942,2,18,-2.6,5.4,-7.4,0
2242,შოვი,1942,2,19,-5.4,3.6,-11.4,0
2243,შოვი,1942,2,20,-5.8,4.9,-13.8,0
2244,შოვი,1942,2,21,-2.6,1,-5.7,0.5
2245,შოვი,1942,2,22,-4.7,-1.5,-6.9,1.2
2246,შოვი,1942,2,23,-8.4,1.2,-16.2,0
2247,შოვი,1942,2,24,-6.8,4,-14.5,0
2248,შოვი,1942,2,25,-4.8,7.4,-14.5,0
2249,შოვი,1942,2,26,1.3,8.6,-4.8,0
2250,შოვი,1942,2,27,1.5,3.9,0.1,4.6
2251,შოვი,1942,2,28,0.3,2.1,-1.3,0.7
2252,შოვი,1942,3,1,-0.8,3.1,-3.1,5.7
2253,შოვი,1942,3,2,-1.9,5.6,-7.6,1.9
2254,შოვი,1942,3,3,-1.8,1.1,-3.9,3
2255,შოვი,1942,3,4,-0.6,8.4,-9.1,0.2
2256,შოვი,1942,3,5,-2.4,8.2,-8.4,0.8
2257,შოვი,1942,3,6,0.6,4.7,-1.6,1.1
2258,შოვი,1942,3,7,-4.5,-0.6,-8.6,2
2259,შოვი,1942,3,8,-9.5,-4.9,-11.4,4.9
2260,შოვი,1942,3,9,-7.4,5.6,-17,0
2261,შოვი,1942,3,10,-2.7,3.3,-9.1,0.3
2262,შოვი,1942,3,11,-3.5,2.5,-9.8,0.9
2263,შოვი,1942,3,12,3.7,7,-11.8,0
2264,შოვი,1942,3,13,-2.7,8.4,-10.8,0
2265,შოვი,1942,3,14,-5.6,2.7,-10.6,1.4
2266,შოვი,1942,3,15,-9.9,-6.4,-12.8,1.2
2267,შოვი,1942,3,16,-6.6,-3.2,-9.3,3.5
2268,შოვი,1942,3,17,-5.8,3.4,-14.8,0.5
2269,შოვი,1942,3,18,-3,8.2,-12.3,0
2270,შოვი,1942,3,19,0.3,10.5,-7.4,0
2271,შოვი,1942,3,20,1.9,7.5,-1.8,0.2
2272,შოვი,1942,3,21,-0.7,3.4,-3.3,4.8
2273,შოვი,1942,3,22,-6.7,-0.2,-10.2,9.6
2274,შოვი,1942,3,23,-11.3,-6.6,-15.5,2
2275,შოვი,1942,3,24,-8.8,-2.6,-12.6,0
2276,შოვი,1942,3,25,-5.8,3,-13.5,0
2277,შოვი,1942,3,26,-2.2,3.4,-5.6,0
2278,შოვი,1942,3,27,-2.2,8.2,-10.3,0
2279,შოვი,1942,3,28,0.5,12,-7.4,0
2280,შოვი,1942,3,29,1.3,10.6,-5.3,0
2281,შოვი,1942,3,30,0.8,3.8,-3.1,0.7
2282,შოვი,1942,3,31,2.4,6.6,-1.1,0
2283,შოვი,1942,4,1,2.7,6.9,-0.3,7.3
2284,შოვი,1942,4,2,2.8,7.9,0.6,0.7
2285,შოვი,1942,4,3,0.5,4.5,-2.4,3.7
2286,შოვი,1942,4,4,-0.4,3,-3.2,6.6
2287,შოვი,1942,4,5,-2.4,6.8,-12.9,0
2288,შოვი,1942,4,6,-0.3,3.5,-1.7,16.2
2289,შოვი,1942,4,7,-1.1,7.6,-8.8,0
2290,შოვი,1942,4,8,-1.2,4.5,-7.3,0
2291,შოვი,1942,4,9,-2,1.6,-4.2,0.9
2292,შოვი,1942,4,10,-0.5,8.5,-8.3,0.2
2293,შოვი,1942,4,11,1.8,10.1,-9.3,0
2294,შოვი,1942,4,12,3.3,14.6,-5.2,0
2295,შოვი,1942,4,13,5.6,16.9,-2.4,0
2296,შოვი,1942,4,14,7.8,18.7,0.7,0
2297,შოვი,1942,4,15,5.6,12,2.5,15.8
2298,შოვი,1942,4,16,2.1,4.7,0.2,7.5
2299,შოვი,1942,4,17,-2.6,1,-3.4,6.5
2300,შოვი,1942,4,18,-2.5,0.7,-4.2,6.5
2301,შოვი,1942,4,19,-1.6,1.6,-4,0.3
2302,შოვი,1942,4,20,0.9,11.5,-6.5,0
2303,შოვი,1942,4,21,4.6,12.6,-2.9,0
2304,შოვი,1942,4,22,3.8,10.1,0.1,0
2305,შოვი,1942,4,23,4.6,10.6,-0.5,0
2306,შოვი,1942,4,24,6.3,15.3,0.2,0
2307,შოვი,1942,4,25,9,18.6,-0.2,0
2308,შოვი,1942,4,26,7.2,14,3.6,16.9
2309,შოვი,1942,4,27,7.2,13.6,2.7,1.7
2310,შოვი,1942,4,28,7.6,17.8,-0.1,0.4
2311,შოვი,1942,4,29,4.7,9,2,1.6
2312,შოვი,1942,4,30,9.4,19.6,0.2,0
2313,შოვი,1942,5,1,12,24.7,2.4,0
2314,შოვი,1942,5,2,11.1,20.6,5.9,1
2315,შოვი,1942,5,3,11.9,19.6,5.9,1.5
2316,შოვი,1942,5,4,10,15.2,6.3,1.2
2317,შოვი,1942,5,5,6.6,9.8,4.9,15.6
2318,შოვი,1942,5,6,4.5,5.6,3.3,7.2
2319,შოვი,1942,5,7,6,8.8,4.2,4.3
2320,შოვი,1942,5,8,11,19.5,4.8,0
2321,შოვი,1942,5,9,12.1,21.5,5.4,3.3
2322,შოვი,1942,5,10,9.8,15.2,6.8,0.9
2323,შოვი,1942,5,11,8,13.6,4.1,3.3
2324,შოვი,1942,5,12,10,16.5,4.4,0
2325,შოვი,1942,5,13,8,11.1,5.4,6.7
2326,შოვი,1942,5,14,8.6,14.6,4.8,8.8
2327,შოვი,1942,5,15,7,11.4,1.8,7.2
2328,შოვი,1942,5,16,10.2,17.5,2.5,0.5
2329,შოვი,1942,5,17,12.1,20.2,4,0.2
2330,შოვი,1942,5,18,13.7,23,5.7,0.1
2331,შოვი,1942,5,19,14.7,23.2,4.4,0
2332,შოვი,1942,5,20,13.9,23.7,8.8,0
2333,შოვი,1942,5,21,9,16.6,5.4,22.4
2334,შოვი,1942,5,22,7.6,9.4,6.2,11.2
2335,შოვი,1942,5,23,10.7,16.8,5.8,0
2336,შოვი,1942,5,24,11.2,17.2,5,0
2337,შოვი,1942,5,25,9,12.2,4.4,11.3
2338,შოვი,1942,5,26,6.8,10.1,5.4,9
2339,შოვი,1942,5,27,6.7,10.2,4.9,5.1
2340,შოვი,1942,5,28,6.2,8.5,3.9,6.4
2341,შოვი,1942,5,29,8.5,13.7,5.7,0
2342,შოვი,1942,5,30,10.6,18.9,2.4,0.5
2343,შოვი,1942,5,31,9,16.5,2.7,21.7
2344,შოვი,1942,6,1,10.4,18.5,1.5,0
2345,შოვი,1942,6,2,12.6,20.1,4,0
2346,შოვი,1942,6,3,13,22.5,4.6,0
2347,შოვი,1942,6,4,13.3,21.5,6.8,3.2
2348,შოვი,1942,6,5,12.8,19.1,4.1,0
2349,შოვი,1942,6,6,8.3,12.5,3.7,8.2
2350,შოვი,1942,6,7,7.2,10.5,3.6,8.7
2351,შოვი,1942,6,8,6.4,9.4,4.5,10.3
2352,შოვი,1942,6,9,7.2,12.1,3.2,0
2353,შოვი,1942,6,10,11.7,20.5,1.7,0
2354,შოვი,1942,6,11,15.2,23.1,4.6,0
2355,შოვი,1942,6,12,16.2,23.7,6.6,0
2356,შოვი,1942,6,13,15.3,23.8,7,1.2
2357,შოვი,1942,6,14,15.4,25.1,6,0
2358,შოვი,1942,6,15,17.2,26.1,7.9,0.1
2359,შოვი,1942,6,16,17.1,25.7,10.6,0
2360,შოვი,1942,6,17,16.8,25.5,7.6,0
2361,შოვი,1942,6,18,17.6,26,7.5,0
2362,შოვი,1942,6,19,17.2,24.6,10.2,0
2363,შოვი,1942,6,20,16,23,6,0
2364,შოვი,1942,6,21,15.9,23.5,8.6,0
2365,შოვი,1942,6,22,16.8,26,8.6,0
2366,შოვი,1942,6,23,18.3,28.1,10.2,0.05
2367,შოვი,1942,6,24,18.6,29.9,10.4,4.8
2368,შოვი,1942,6,25,16.8,21.7,11,0.4
2369,შოვი,1942,6,26,15.2,20.3,13,0
2370,შოვი,1942,6,27,15.2,22.1,7.4,0.5
2371,შოვი,1942,6,28,16.3,24.3,8,0
2372,შოვი,1942,6,29,18.9,26.2,10.5,0
2373,შოვი,1942,6,30,17.9,26.4,10.6,1.8
2374,შოვი,1942,7,1,19.3,28,12.1,0
2375,შოვი,1942,7,2,14.2,21.8,12.2,27.3
2376,შოვი,1942,7,3,10.8,12.8,9.6,4.3
2377,შოვი,1942,7,4,11.5,18.1,8.2,0.2
2378,შოვი,1942,7,5,12,16.5,7.3,5.5
2379,შოვი,1942,7,6,11.9,16,7.4,11.5
2380,შოვი,1942,7,7,12.3,17,8.3,0.3
2381,შოვი,1942,7,8,11.1,15.6,9.5,12.2
2382,შოვი,1942,7,9,11.7,15.1,10,15.6
2383,შოვი,1942,7,10,11.3,15,10,38
2384,შოვი,1942,7,11,13.7,18.6,9.6,0
2385,შოვი,1942,7,12,15.7,22.7,7.7,0
2386,შოვი,1942,7,13,18.3,23.9,9.8,0
2387,შოვი,1942,7,14,20.4,25.2,10.7,0
2388,შოვი,1942,7,15,21.1,28.4,9.7,0
2389,შოვი,1942,7,16,21.6,28.5,13.9,0
2390,შოვი,1942,7,17,21.3,27.9,11.9,0
2391,შოვი,1942,7,18,17.6,23.5,14.5,13.3
2392,შოვი,1942,7,19,14.8,19.5,12.2,6.4
2393,შოვი,1942,7,20,16.5,22.7,9.4,0.6
2394,შოვი,1942,7,21,16.8,23.7,8.6,0
2395,შოვი,1942,7,22,18.2,26.4,10.6,0
2396,შოვი,1942,7,23,19.2,26.1,13.2,0.4
2397,შოვი,1942,7,24,20.9,27.4,15.1,0
2398,შოვი,1942,7,25,18.2,24.1,14,0
2399,შოვი,1942,7,26,16.6,21.5,14.6,0
2400,შოვი,1942,7,27,18.2,25.2,10,0
2401,შოვი,1942,7,28,17.9,27.4,9.7,0
2402,შოვი,1942,7,29,20,28.8,12.7,0
2403,შოვი,1942,7,30,18.6,23.6,13.1,3.6
2404,შოვი,1942,7,31,19,24.6,14.6,0.2
2405,შოვი,1942,8,1,15.9,19.6,12.2,0
2406,შოვი,1942,8,2,11.4,14.7,10.7,7.5
2407,შოვი,1942,8,3,12.6,17.8,9.7,0.8
2408,შოვი,1942,8,4,13.7,23.5,5.4,0
2409,შოვი,1942,8,5,15.8,23.7,7.8,0
2410,შოვი,1942,8,6,17,26.5,7.3,0
2411,შოვი,1942,8,7,18.2,28.5,9.3,0
2412,შოვი,1942,8,8,18.9,28.4,9.6,0
2413,შოვი,1942,8,9,18.5,29.6,9.5,0
2414,შოვი,1942,8,10,19.6,28.6,10.7,0
2415,შოვი,1942,8,11,19.7,27,15.8,0
2416,შოვი,1942,8,12,18.8,27.4,13.6,0
2417,შოვი,1942,8,13,19.1,29.5,11.4,0
2418,შოვი,1942,8,14,20.9,30.9,12.3,0
2419,შოვი,1942,8,15,19.8,29.5,12.3,0
2420,შოვი,1942,8,16,20,28.4,16.1,0
2421,შოვი,1942,8,17,18.1,28.1,11.7,0
2422,შოვი,1942,8,18,17.8,27.4,10.4,0
2423,შოვი,1942,8,19,17.6,26.4,9.8,0
2424,შოვი,1942,8,20,13.3,19.2,12.3,28.1
2425,შოვი,1942,8,21,14.4,21,12.7,6.1
2426,შოვი,1942,8,22,14,18.9,12.6,7.1
2427,შოვი,1942,8,23,14.5,22.5,7.9,0
2428,შოვი,1942,8,24,14.6,21.7,8.3,0
2429,შოვი,1942,8,25,14.6,23.6,9.3,0.8
2430,შოვი,1942,8,26,13.4,22,8.5,0
2431,შოვი,1942,8,27,13.8,23.1,7,0
2432,შოვი,1942,8,28,16.3,25.4,9.2,0
2433,შოვი,1942,8,29,17,26.8,10.6,0
2434,შოვი,1942,8,30,17.7,26.3,12.1,0
2435,შოვი,1942,8,31,16.2,25.2,10.3,0
2436,შოვი,1942,9,1,16,22.1,12.4,0
2437,შოვი,1942,9,2,14.6,20.1,11.3,3.5
2438,შოვი,1942,9,3,12.7,17.8,9.1,2.5
2439,შოვი,1942,9,4,10.4,17.1,8.1,16.8
2440,შოვი,1942,9,5,12.3,18.7,2.9,0
2441,შოვი,1942,9,6,13.1,21.7,4.7,0
2442,შოვი,1942,9,7,13.8,21.5,6.7,0
2443,შოვი,1942,9,8,14.8,23.7,7.2,0
2444,შოვი,1942,9,9,10.8,18.6,9.3,5.8
2445,შოვი,1942,9,10,13.4,19.7,7.3,0
2446,შოვი,1942,9,11,12.4,17.8,9.2,12.8
2447,შოვი,1942,9,12,14.2,22.7,7.1,0.3
2448,შოვი,1942,9,13,15.3,23,7.2,0
2449,შოვი,1942,9,14,10.4,19.6,7.3,7
2450,შოვი,1942,9,15,9.6,12.4,5.8,4.5
2451,შოვი,1942,9,16,8.3,13.3,4.9,2.2
2452,შოვი,1942,9,17,8.9,16.7,0.4,0
2453,შოვი,1942,9,18,10.7,19.8,1.4,0
2454,შოვი,1942,9,19,12.6,22.5,3.4,0
2455,შოვი,1942,9,20,12.8,17.6,9,0
2456,შოვი,1942,9,21,11.6,20.7,3,0
2457,შოვი,1942,9,22,11.8,20.6,6.2,0
2458,შოვი,1942,9,23,12.4,19.5,4,0
2459,შოვი,1942,9,24,12.5,19.5,3.8,0
2460,შოვი,1942,9,25,12.7,20,4.3,0
2461,შოვი,1942,9,26,12.5,21.2,4,0
2462,შოვი,1942,9,27,13.1,21.2,4.4,0
2463,შოვი,1942,9,28,13.4,23.3,5,0
2464,შოვი,1942,9,29,14.6,23.6,4.9,0
2465,შოვი,1942,9,30,11.8,19.2,5.3,0
2466,შოვი,1942,10,1,11.4,17.7,5.6,0
2467,შოვი,1942,10,2,11.2,18.7,2.6,0
2468,შოვი,1942,10,3,11.6,17.9,7.5,1.5
2469,შოვი,1942,10,4,12.5,19,6.6,0
2470,შოვი,1942,10,5,11.3,15.7,9,13.6
2471,შოვი,1942,10,6,11.1,19.3,3.5,3
2472,შოვი,1942,10,7,11.1,18.2,7.2,0
2473,შოვი,1942,10,8,8.6,15.1,7.8,6.4
2474,შოვი,1942,10,9,9.6,14.5,6.2,3
2475,შოვი,1942,10,10,11.1,18.5,8.1,0
2476,შოვი,1942,10,11,10.1,20.3,3,0
2477,შოვი,1942,10,12,12.8,21.5,2.9,0
2478,შოვი,1942,10,13,9.3,13.8,8.5,7
2479,შოვი,1942,10,14,9.3,13.6,6,0
2480,შოვი,1942,10,15,6.9,10.1,2.1,0.8
2481,შოვი,1942,10,16,3.8,7.8,2.1,13.7
2482,შოვი,1942,10,17,6.2,10.9,0.7,3.2
2483,შოვი,1942,10,18,2.4,8.8,1.3,43.3
2484,შოვი,1942,10,19,5.2,12.1,-1.6,0
2485,შოვი,1942,10,20,4,5.6,2.4,12.9
2486,შოვი,1942,10,21,0.8,4.5,-0.6,21
2487,შოვი,1942,10,22,1.1,6,-1.6,1
2488,შოვი,1942,10,23,1.6,8.4,-5.1,0
2489,შოვი,1942,10,24,3.7,12.6,-4.3,0
2490,შოვი,1942,10,25,4.6,15.4,2.6,0
2491,შოვი,1942,10,26,10.1,19.4,0.8,0
2492,შოვი,1942,10,27,10.6,17.4,2.8,0
2493,შოვი,1942,10,28,9,12.9,4.4,2
2494,შოვი,1942,10,29,6.9,11.8,3.5,8.3
2495,შოვი,1942,10,30,7,13.6,1.2,0
2496,შოვი,1942,10,31,6.7,13.6,0.7,0
2497,შოვი,1942,11,1,8.2,12.4,3.2,2.1
2498,შოვი,1942,11,2,8.1,13.4,3.2,0.9
2499,შოვი,1942,11,3,7.9,11.5,1.8,0
2500,შოვი,1942,11,4,6.5,9.5,4.4,9.3
2501,შოვი,1942,11,5,5.5,7.6,4.3,7.9
2502,შოვი,1942,11,6,6,11.8,1.2,1.2
2503,შოვი,1942,11,7,3.7,5.7,2.8,1.6
2504,შოვი,1942,11,8,4,5.3,2.8,7
2505,შოვი,1942,11,9,6.2,13,1.4,0
2506,შოვი,1942,11,10,4,6.4,0.8,4.3
2507,შოვი,1942,11,11,4.2,9.5,-0.1,4.5
2508,შოვი,1942,11,12,5,9.3,1.9,0
2509,შოვი,1942,11,13,5.5,12.4,-0.2,0
2510,შოვი,1942,11,14,4.9,9.4,1.4,0
2511,შოვი,1942,11,15,4.5,8,2.7,6.6
2512,შოვი,1942,11,16,4.2,6.8,1.1,1.9
2513,შოვი,1942,11,17,3.2,3.9,2.3,39.1
2514,შოვი,1942,11,18,2.2,3.6,-0.2,22.2
2515,შოვი,1942,11,19,2.5,6.9,-1.2,11.5
2516,შოვი,1942,11,20,3.4,7,-1.7,0
2517,შოვი,1942,11,21,2.9,8.3,2.3,12.2
2518,შოვი,1942,11,22,0.3,2.8,-0.7,2.8
2519,შოვი,1942,11,23,-0.3,1.9,-1.8,0.8
2520,შოვი,1942,11,24,-0.5,4.4,-1.7,2.5
2521,შოვი,1942,11,25,0.6,2.1,-5.2,0.05
2522,შოვი,1942,11,26,-2.5,1.2,-4.3,8.4
2523,შოვი,1942,11,27,-4.1,0.6,-11.7,0
2524,შოვი,1942,11,28,-1.7,-0.6,-4.1,1
2525,შოვი,1942,11,29,0,1.5,-5.2,0.8
2526,შოვი,1942,11,30,1.6,3.5,-0.8,0
2527,შოვი,1942,12,1,1.6,3,-0.3,2.8
2528,შოვი,1942,12,2,3.6,6.5,0.4,0.3
2529,შოვი,1942,12,3,2.4,4.4,0.7,8
2530,შოვი,1942,12,4,4.3,7.4,0.4,1.2
2531,შოვი,1942,12,5,2.3,5.6,-0.2,14.4
2532,შოვი,1942,12,6,-1.8,2.2,-2.6,8.1
2533,შოვი,1942,12,7,-1,4.3,-5.6,0.5
2534,შოვი,1942,12,8,-3.1,-1,-6.2,1
2535,შოვი,1942,12,9,-2.3,2,-5.7,0.2
2536,შოვი,1942,12,10,-2.5,-0.9,-3.3,5
2537,შოვი,1942,12,11,-2.4,2.6,-3.9,5.1
2538,შოვი,1942,12,12,-5.2,0,-10.8,0.3
2539,შოვი,1942,12,13,-4,4.1,-9.6,0
2540,შოვი,1942,12,14,-2.2,5.6,-5.7,0
2541,შოვი,1942,12,15,-1.8,5.5,-6.2,0
2542,შოვი,1942,12,16,-3.3,5.5,-6.8,0
2543,შოვი,1942,12,17,-3.9,5,-8.7,0
2544,შოვი,1942,12,18,-4.7,4.4,-6.8,0
2545,შოვი,1942,12,19,-4.1,5.4,-7.8,0
2546,შოვი,1942,12,20,-2.5,5.4,-6.7,0
2547,შოვი,1942,12,21,-4.2,3,-8.3,0
2548,შოვი,1942,12,22,-4,4.4,-10.3,0
2549,შოვი,1942,12,23,-2.4,5.8,-7.2,0
2550,შოვი,1942,12,24,-4.2,2.5,-9.3,0
2551,შოვი,1942,12,25,-4.6,1.6,-9.8,0
2552,შოვი,1942,12,26,-5.1,-1.4,-8.2,0
2553,შოვი,1942,12,27,-6.1,2.2,-11.7,0
2554,შოვი,1942,12,28,-5.3,3.5,-11.3,0
2555,შოვი,1942,12,29,-3.4,5.4,-9.7,0
2556,შოვი,1942,12,30,-1.9,7.4,-7.3,0
2557,შოვი,1942,12,31,-0.2,8.1,-5.8,0
2558,შოვი,1943,1,1,-3.6,4.8,-6.8,0
2559,შოვი,1943,1,2,-4.2,5.3,-8.7,0
2560,შოვი,1943,1,3,-3.7,5.6,-8.6,0
2561,შოვი,1943,1,4,-3.4,3.2,-7.7,0
2562,შოვი,1943,1,5,0,3.6,-2.8,1.3
2563,შოვი,1943,1,6,-1.7,1,-4.6,8
2564,შოვი,1943,1,7,-9.2,-4,-12.2,0.5
2565,შოვი,1943,1,8,-8.1,-3.8,-14.7,5.3
2566,შოვი,1943,1,9,-7.2,-0.2,-11.9,0
2567,შოვი,1943,1,10,-10.1,1.6,-14.1,0
2568,შოვი,1943,1,11,-4.1,3,-10.6,1
2569,შოვი,1943,1,12,-3.3,-1.1,-5.7,22
2570,შოვი,1943,1,13,-7.2,-3.6,-9.8,0.9
2571,შოვი,1943,1,14,-8.9,-4.3,-14.5,0
2572,შოვი,1943,1,15,-4,-0.9,-5.8,4.4
2573,შოვი,1943,1,16,-4.7,-2.9,-5.8,0.4
2574,შოვი,1943,1,17,-7.9,2.1,-13.2,0
2575,შოვი,1943,1,18,-2.7,2.6,-8.8,0.3
2576,შოვი,1943,1,19,-2,-0.1,-3.7,6.9
2577,შოვი,1943,1,20,-4.8,3.6,-10.3,0
2578,შოვი,1943,1,21,-3.8,3.9,-9.1,0
2579,შოვი,1943,1,22,-4.3,-2,-6.2,3.2
2580,შოვი,1943,1,23,-7.2,-2,-13.2,1.1
2581,შოვი,1943,1,24,-6.4,0.3,-12.2,0
2582,შოვი,1943,1,25,-4.2,-1.2,-7.6,4.8
2583,შოვი,1943,1,26,-3,1.6,-8.1,0.7
2584,შოვი,1943,1,27,-3.9,2.1,-8.3,0
2585,შოვი,1943,1,28,-3,4,-8.9,0
2586,შოვი,1943,1,29,-1.8,2.5,-3.7,4.3
2587,შოვი,1943,1,30,-2.7,-0.7,-3.4,0.4
2588,შოვი,1943,1,31,-3.8,-1.4,-4.8,0.2
2589,შოვი,1943,2,1,-5.4,-3,-6,7.1
2590,შოვი,1943,2,2,-6.4,-2.4,-8,1.2
